word,mine,Salah
hardward,-1,0
tomcod,0,1
ilobolo,0,-1
offtaker,1,1
offtakes,0,1
boreal,0,0
incresing,1,1
ohl,1,0
htp,0,0
delipidation,-1,1
transcriptions,0,0
intercarrier,-1,0
selectperson,0,0
fighting,-1,-1
squinty,-1,-1
radioactively,-1,0
fiona,0,0
omnes,1,0
tandoori,0,0
squints,-1,0
remodel,0,0
dislodging,-1,0
overswinging,1,0
pianism,1,0
reportely,-1,0
surlier,-1,0
hatbox,0,0
serviceprovider,1,1
manspace,0,1
shortstaffed,-1,-1
gigabytes,1,0
pneumonectomy,-1,0
masculinities,-1,0
sandwiches,0,0
bufo,0,0
voraciousness,-1,0
hurling,-1,0
pianist,0,0
puffing,0,0
buff,1,1
defintely,1,1
glycyrrhizin,-1,0
competencies,1,1
clothespin,0,0
regata,1,0
deceivingly,1,1
hoff,1,0
reach,1,0
thetwo,1,0
chargrilled,0,1
rumen,0,0
miserly,-1,-1
immunologic,-1,0
sandra,1,0
revivals,0,0
sandro,1,0
doublewides,0,-1
owt,-1,1
danfo,0,0
soared,-1,0
lastseason,1,1
equatorial,0,0
zegt,1,0
runnable,1,1
attunement,1,0
windows,0,0
caucusing,0,0
bugaboo,-1,-1
coincides,1,0
sharpe,1,1
carbides,-1,0
popstars,0,0
sleepwalker,-1,-1
underparts,0,1
windown,0,0
ingots,0,0
hindrance,-1,-1
undulations,1,0
coincided,1,1
menthol,0,0
loveseat,0,0
maintindihan,1,-1
unreturnable,-1,1
rationalized,-1,-1
reassembled,0,0
allocable,-1,0
classé,1,0
callaloo,0,-1
stfu,1,1
icefield,0,0
stockpiled,0,0
laments,-1,-1
unwrapped,0,0
gewgaw,0,-1
reassembles,0,0
geomatics,1,0
skidders,0,0
officewear,0,1
causality,-1,0
anvil,-1,0
firewood,0,0
aren,1,-1
starters,0,1
brahminical,-1,0
viagra,0,0
unopposed,-1,1
unilaterally,-1,-1
feminists,-1,-1
robotised,1,1
mailbag,-1,0
hatte,1,0
hip,1,0
hir,1,0
his,1,0
hit,1,-1
hiv,-1,0
unconsidered,-1,-1
babble,-1,0
sauciness,1,1
hiz,1,0
ceremoniously,0,0
sugarfree,-1,0
couturiers,0,0
amici,-1,0
explosively,1,0
hid,-1,-1
longest,1,1
hig,1,1
hih,1,0
tamest,-1,-1
lacto,-1,-1
hil,0,0
him,0,0
hin,1,0
unintuitive,-1,-1
glossiness,1,1
myfoxatlanta,1,0
civillian,-1,0
ampoule,0,0
preditor,-1,-1
floatables,0,-1
tussles,-1,-1
nq,0,0
hοwеνеr,1,-1
contrade,0,0
dossiers,-1,0
toidentify,-1,-1
readopted,-1,-1
insensible,-1,-1
reforged,1,0
certif,1,0
bars,0,1
alanine,-1,0
baru,1,0
bart,0,0
gawd,-1,0
nfp,1,0
intelligence,-1,0
compacter,0,-1
deathmatches,1,0
resurges,0,0
bara,1,0
barb,-1,0
bare,-1,-1
bard,1,0
barg,1,0
barf,-1,0
bari,1,0
bark,0,0
iyun,1,0
barm,0,0
compacted,-1,-1
intentially,-1,-1
barn,0,0
dosti,0,0
learns,1,0
glistening,1,1
jocularly,-1,-1
distinctive,1,1
unhinging,-1,-1
nangyari,1,0
frmo,0,0
abadis,0,-1
libraries,0,0
ichat,-1,0
various,-1,-1
oden,0,0
tangerine,0,0
spoofing,-1,0
shtik,-1,0
methylhexaneamine,-1,0
psychometry,1,0
itā,-1,-1
southsiders,0,0
paisley,1,0
peeled,-1,0
initially,-1,-1
touchscreens,-1,0
bronchus,-1,0
denomination,0,0
esterified,-1,1
rapid,1,1
helpd,1,1
whiteness,0,0
reteams,1,0
conrol,1,0
takeouts,0,0
yakker,-1,0
bonspiels,0,0
ehhh,-1,1
blazes,0,0
sluiced,0,0
downloaded,1,0
carnie,0,0
pennyroyal,0,0
bution,1,0
namin,1,1
fivegame,1,1
medspas,0,0
sluices,0,0
blazed,1,0
became,0,0
redemptions,-1,-1
upturns,-1,1
ondansetron,-1,0
taal,1,0
arbitrarily,-1,-1
unattributed,-1,-1
dustier,-1,-1
handpump,0,-1
playscheme,0,0
subdivider,0,0
swerve,-1,0
pirating,-1,-1
unleveled,-1,-1
improper,-1,-1
storybook,1,0
peron,-1,-1
weasel,-1,-1
lar,1,0
perod,1,0
completionist,1,1
presentationally,-1,-1
tartlets,0,0
totalitarians,-1,0
rsums,0,0
kawaii,0,0
safecracking,0,0
jugglery,-1,-1
enhancements,1,0
whot,1,1
jugglers,0,0
steepler,1,0
steeples,0,0
sociopolitical,-1,0
crias,0,1
whos,1,-1
whol,-1,-1
whom,0,-1
reduction,1,0
whoo,1,0
wraparound,0,0
stongly,1,-1
bouzouki,0,0
coliforms,-1,-1
orioles,0,0
clubgoers,0,0
steepled,0,0
whoa,1,1
mugabe,-1,0
panelbeater,0,-1
cheerleaded,-1,-1
nehn,1,0
neha,1,0
subvolcanic,-1,0
unhappier,-1,-1
strikebreaker,-1,-1
overtures,0,0
sieging,0,0
hardily,1,-1
enrobing,0,0
stolen,-1,-1
woodturners,0,1
bailouts,0,-1
sportiest,1,1
consonant,-1,0
inlayed,0,0
fingerings,1,0
alaikum,1,0
homeseekers,0,0
blockers,0,0
quarterpipe,0,0
violist,1,0
reflooding,-1,-1
nanomanipulation,-1,0
discoverable,1,1
mostarda,0,0
stoles,0,0
engineers,0,0
ferumoxytol,1,0
lodges,0,0
lodger,0,0
paramotor,0,0
blurted,-1,0
laughfest,-1,0
treemap,1,1
rollerskating,0,0
lodged,-1,-1
knifemen,0,0
anguish,-1,-1
anticipator,1,1
seductions,-1,0
payloaders,0,0
orientates,1,1
predigested,-1,-1
chloroplasts,-1,0
meridians,0,0
retroactively,-1,-1
palsied,-1,-1
islanding,-1,-1
foretells,-1,-1
chipolata,0,0
strokemaker,1,0
palsies,-1,0
cumulus,0,0
orientated,1,1
widely,1,-1
gaffing,0,-1
flexitime,0,1
carfare,0,0
itchy,-1,-1
spears,0,0
peacebuilders,1,0
parvenus,-1,-1
biochemist,0,0
sexist,-1,-1
boxscores,0,1
negotiate,-1,-1
neaby,1,0
kellythesier,0,1
triangulation,-1,0
ustream,1,0
riesling,1,0
hexagonally,0,0
bucs,1,0
racialists,-1,-1
culvert,0,0
hmmmmmm,1,-1
crustal,-1,0
dunkings,0,-1
cingulate,-1,0
permettent,1,0
songless,1,-1
barnyardgrass,0,0
depending,1,-1
cabotage,-1,0
dared,-1,0
aquifolium,0,0
edge,1,1
stumblebum,-1,-1
homeware,0,0
dares,-1,0
causers,-1,-1
itor,1,0
hotdog,0,0
plinking,1,0
honeymooning,0,0
marshalling,1,0
reliant,-1,-1
mrem,-1,0
aftermaths,-1,-1
banchan,0,0
raincoats,0,0
gurz,-1,0
pardoning,-1,0
cornerbacks,0,0
pancreatitis,-1,0
pyramiding,-1,0
vigilant,-1,1
poha,0,0
boatlift,0,0
tamed,1,0
tigress,0,0
ravine,0,0
abstemious,-1,1
illusions,-1,1
corroborated,-1,1
faisant,1,0
tecarfarin,-1,1
strawweight,1,0
archetypical,1,-1
beatz,1,0
rancherias,0,0
dissaving,-1,-1
plaform,1,0
corroborates,-1,1
galoshes,0,0
ealthy,1,0
daugthers,0,1
theorem,-1,0
rhinovirus,0,0
curettage,-1,0
boobed,-1,-1
morphometry,-1,0
spirted,1,1
deforesting,-1,-1
rotators,-1,0
intentionality,-1,0
harriers,1,1
sittin,0,1
conscript,-1,0
sharpener,0,0
myelitis,-1,0
requisitionists,-1,-1
undercurrents,0,0
fulness,1,1
potties,0,0
troublespot,-1,-1
kilomtres,0,0
woodturning,0,0
antiseptic,-1,0
subfamily,-1,0
shephard,0,1
mariah,1,0
garrote,0,0
modifications,1,-1
seperate,-1,-1
northeasterlies,0,0
smashin,-1,1
pushcart,0,0
vechicles,0,0
intragastric,-1,0
capitals,0,0
drooled,1,1
ignore,-1,-1
achievers,1,0
werehog,1,-1
earings,0,0
biopreservation,1,1
acclimatization,1,0
rearrangement,0,0
settlment,-1,-1
acceptation,-1,1
capitale,1,0
imago,1,0
cohabit,-1,0
controvesy,-1,-1
chary,-1,-1
subhead,-1,0
hinted,-1,0
forkful,0,0
hotsync,-1,0
littel,-1,-1
perty,-1,0
emph,-1,-1
tailboard,0,1
hinter,1,0
heliocentrism,-1,0
empt,1,0
diclofenac,-1,0
blindsiding,-1,-1
fictionalization,-1,0
selfishness,-1,-1
betaine,0,0
modernize,-1,0
transwoman,-1,0
chumps,-1,-1
fulfulling,1,1
downlake,0,1
habouring,-1,-1
undyed,0,0
clubbiness,-1,-1
headded,1,1
diverses,1,0
raffish,1,1
snowshowers,0,0
chicos,0,0
mantillas,0,0
iminent,-1,-1
lorraine,1,0
rituals,0,0
telemarking,0,1
ticking,-1,-1
underpinnings,1,0
osmium,-1,0
subinspector,0,0
affils,0,0
peeving,-1,-1
janjaweed,0,0
reformasi,-1,0
flavors,0,0
ceviches,0,0
queremos,1,0
zzz,0,0
arquitectura,1,0
nonjudicial,-1,-1
flintiness,1,1
disconcerted,-1,-1
betandwin,1,1
stockist,0,0
civies,0,0
cannons,0,0
plantsmen,0,0
altimeter,-1,0
palmed,1,1
cannont,-1,-1
mentalhealth,-1,0
uncharitable,-1,-1
chari,1,0
tauntingly,-1,-1
fooot,1,1
blanketly,-1,-1
lobotomies,-1,-1
completing,1,1
gambus,0,0
alleen,1,0
nearterm,1,1
korfball,0,1
boxcut,0,0
idential,-1,1
tyme,1,0
microdisplay,1,0
dwight,1,1
micromechanical,-1,0
resiliency,1,1
polyphenols,0,1
microorganism,0,0
unnoticed,-1,-1
adjacencies,0,0
stitched,-1,0
thirddegree,-1,0
conquest,-1,0
glooming,-1,-1
operational,1,1
kielbasi,0,0
shawls,0,0
bedrail,0,0
nondiscrimination,-1,1
icebreaker,0,0
palletised,0,0
kielbasa,0,0
anteromedial,-1,0
underclassmen,0,1
turntablist,0,0
stitcher,0,0
apeared,1,-1
undercharge,-1,-1
gametophyte,-1,0
sunhat,0,1
thatwe,1,1
brontosaurs,0,0
conformed,-1,0
misinforming,-1,-1
unbeautiful,-1,-1
discourtesy,-1,-1
amidst,1,0
smoosh,-1,0
drainfield,0,0
cassavas,0,-1
lasvegas,0,0
albumin,-1,0
fearfulness,-1,-1
indometacin,0,-1
outdating,-1,-1
doli,0,0
plasticizer,-1,0
fraternising,-1,-1
mixability,1,1
bacteremic,-1,-1
ninong,0,0
mycelium,0,0
sighted,-1,1
wordage,-1,0
acknowl,-1,0
governnment,-1,-1
disenfranchising,-1,-1
wnv,0,0
plasticized,-1,-1
wnt,0,0
unrecouped,1,-1
mohawked,-1,0
shopgirl,-1,0
whichincludes,1,0
spelunkers,0,0
honkytonks,0,0
commercialism,-1,-1
licensees,0,0
eclampsia,-1,0
coronial,-1,-1
colloquia,0,0
peppermint,0,0
farmbelt,0,0
telecasted,0,0
suckin,0,0
alemtuzumab,-1,0
arebased,1,-1
cartwheel,1,0
atto,1,0
pirs,0,0
wakil,0,0
sesson,0,0
dill,0,0
dilo,1,0
dili,1,0
tagatose,0,0
shortcuts,0,-1
selfe,1,0
succinctness,1,1
gunpoint,-1,-1
fxcarden,0,0
hewould,0,-1
upfitting,0,0
divisive,-1,-1
picanha,0,1
skippered,1,0
javness,-1,0
maternities,0,0
misconfigured,-1,-1
nectars,0,0
forestalled,-1,-1
convoluting,-1,-1
grouper,0,0
privateering,-1,0
countertop,0,0
mechitzah,0,0
leaderin,1,0
fringsters,1,0
grouped,-1,1
otolaryngology,0,0
ornamented,1,1
shttp,1,0
highboys,0,0
trialhorse,1,0
interpretable,-1,0
cutters,0,0
underusing,-1,-1
sportshall,1,1
ruggedness,1,0
slashdotted,-1,-1
flammability,-1,0
archduke,0,0
precipitate,-1,-1
perjurious,-1,-1
pitstop,-1,0
drawstrings,0,0
kerabu,0,0
deadbolt,0,0
odometry,1,0
ethnographies,1,0
antihyperglycemic,-1,-1
endusers,0,0
sailplanes,0,0
guestbook,0,0
econmic,-1,0
weatherproofed,0,1
unbendable,-1,0
sesamoids,-1,0
disinherited,-1,-1
ocular,-1,0
truthers,-1,-1
couponers,0,0
liquefy,-1,0
emotes,-1,0
humvee,0,0
karma,1,-1
thingamajig,0,0
petard,-1,0
emoted,-1,1
hysterias,-1,-1
unclench,1,0
scroll,-1,0
nanocomposites,-1,0
superkicked,0,-1
interveners,-1,0
hasnot,0,-1
lysosome,-1,0
reseachers,0,0
apalled,-1,-1
technorati,-1,0
homestand,0,0
dragonball,-1,0
markers,0,0
deftest,1,1
infantilise,-1,-1
parvalbumin,-1,0
fuddled,-1,-1
instantaneous,1,1
infantilism,-1,0
racebook,0,0
prospectively,-1,0
clipart,1,0
civilains,-1,0
striga,0,0
beluga,0,0
rootin,-1,1
bswift,1,0
thinkdesign,1,0
sinigang,0,0
squeezing,-1,0
anyting,0,-1
chometz,0,0
swelling,-1,0
unobscured,1,1
ridiculousness,-1,0
iftaar,0,0
marbleizing,0,0
statuaries,0,0
tooltips,-1,0
mewing,-1,-1
teleworked,0,-1
heavyduty,-1,0
tute,1,0
oiks,-1,-1
engineered,1,-1
reaccredited,1,0
teleworker,0,0
rohu,0,0
leyland,0,0
bemoaning,-1,-1
duffs,0,-1
nozzled,-1,0
andtheir,1,-1
neurodevelopment,-1,0
planked,0,0
revenging,-1,-1
methylhexanamine,-1,0
tutu,0,0
fictitiously,-1,-1
duffy,0,0
udge,0,0
ruinously,-1,-1
matatus,0,0
sasta,0,0
viscose,0,0
invicta,0,0
fadeout,-1,0
nounce,1,0
premolars,-1,0
shticks,-1,0
unmeritorious,-1,-1
kaddish,0,0
deals,0,0
keynoting,1,0
colorguard,0,0
dealt,1,-1
manifestly,-1,-1
chattels,-1,0
dealy,0,-1
particualr,-1,-1
claudia,0,0
heapings,0,0
unhe,1,0
reinsure,-1,0
sexaholic,-1,-1
dissembler,-1,-1
surefire,-1,1
cunnilingus,-1,0
claudin,-1,0
lobbiests,-1,-1
ungraciously,-1,-1
nightwatchmen,0,0
chinlock,0,0
undestroyed,-1,-1
realistic,1,1
linebreaks,1,1
beanballs,-1,0
buffeted,-1,-1
selectivity,-1,0
methylxanthine,-1,0
scuderia,1,0
ultrabright,1,1
universities,0,0
hourly,1,0
headliner,1,0
rearming,-1,0
deboning,0,0
foci,-1,0
tubewells,0,-1
hiyo,1,0
mcel,1,1
planker,-1,0
worships,1,0
attire,0,0
lifecyle,1,1
mousey,-1,-1
imams,0,0
refusals,-1,-1
allopregnanolone,-1,0
checkstand,0,0
vermentino,0,0
noncontract,0,-1
chimes,0,1
sinuses,0,0
incurrence,1,0
scrapper,1,0
nondancers,0,1
asap,1,0
pipefish,0,0
desaturate,-1,1
theatricalized,1,0
unremitting,-1,1
scrapped,-1,0
coverlet,0,0
kotaku,-1,0
ukraine,1,0
dismissals,-1,-1
goonery,-1,-1
ecoroof,0,0
symbionts,0,0
gooners,1,1
membe,1,0
adjusts,1,0
opiate,0,0
grandes,1,0
égalité,1,0
foce,0,0
eradicates,-1,0
telah,1,0
shavings,0,0
helpers,0,0
stimulating,1,1
ambiances,1,1
edness,-1,0
mouser,0,0
lifelogging,1,-1
recompression,0,0
macrodiamonds,-1,1
uncommanded,-1,-1
feverishly,1,0
shovel,0,0
gossiped,-1,-1
spruiked,-1,1
scaler,1,1
crumpet,0,0
forbid,-1,-1
shoved,-1,-1
subsidary,1,0
foresaken,-1,-1
scaled,-1,0
progres,1,1
gossiper,-1,-1
metallurgical,1,0
upto,-1,1
originial,-1,-1
gentians,0,0
prepandemic,-1,-1
nitrofurantoin,-1,0
shoves,0,0
repopulation,1,0
unprovoked,-1,-1
demobilized,-1,-1
messianists,-1,0
karakia,1,0
funnylady,-1,0
οff,1,0
pauses,0,0
proppants,-1,0
satinwood,0,0
modicum,1,1
infomation,0,0
matulungan,1,0
organismic,1,0
parcel,0,0
acrostic,-1,0
polyneuropathy,-1,0
cretinism,-1,0
particularistic,-1,-1
somepoint,-1,1
plaited,0,0
unbranched,0,0
voda,1,0
inclined,1,1
retrogressing,-1,-1
remission,-1,1
seabreeze,0,1
latke,0,0
entwines,1,0
symbolizing,1,0
rabbis,0,0
scrappiest,1,1
rabbit,0,0
courseload,0,0
entwined,-1,-1
thuringiensis,0,0
inclines,0,0
offdays,-1,1
women,0,0
paulson,-1,-1
taproot,0,0
entreprises,1,0
lackof,-1,-1
noncitizens,0,-1
infinities,-1,0
restaged,0,0
situtations,-1,-1
extralegal,-1,-1
feebleminded,-1,-1
column,0,0
abort,-1,-1
pectations,-1,1
namkeen,0,0
angsty,-1,0
bunions,-1,-1
restages,1,0
gastropod,0,0
advancement,1,1
decadeslong,-1,-1
interets,1,0
construciton,0,0
indulgence,1,0
quickstart,1,0
raps,-1,-1
flaring,-1,0
entertainers,0,0
nonbelievers,-1,-1
rapt,1,1
heaving,-1,0
archetypal,1,1
rapa,0,0
competitition,0,0
rape,-1,0
caterwaul,-1,0
gurs,-1,0
pure,1,1
nationalisations,-1,0
aligns,1,1
nondivisional,1,0
patronize,0,-1
fidgeting,-1,-1
internists,0,0
undersized,-1,-1
goldsmith,0,0
dhara,0,0
gurn,-1,1
rocketeers,0,0
modulations,1,0
segmenting,-1,0
courtships,-1,0
bioluminescence,-1,0
hurdler,1,0
workpieces,-1,0
adserver,1,0
smartgrid,1,0
heckling,-1,-1
rivermen,0,0
keylogger,-1,0
grippe,-1,0
hogtied,-1,-1
dialogical,-1,0
sliderule,1,1
salvaging,-1,-1
competiveness,1,1
armholes,0,0
hurdled,1,0
crusted,1,0
humanin,-1,0
homosexualism,-1,-1
hymens,-1,0
techincally,-1,1
administraton,-1,-1
reinterviews,0,-1
comaraderie,1,1
hoovers,-1,-1
civilise,-1,-1
daycare,0,0
megazoom,1,1
scritch,-1,1
amount,1,-1
failover,1,0
amputates,-1,-1
lindane,-1,0
interrupted,-1,0
mandies,0,0
sculptured,1,1
ferrite,-1,0
dobro,0,0
escalating,-1,-1
ovipositor,0,0
mouseover,-1,-1
interrupter,-1,0
jolie,1,-1
irregularity,-1,-1
databse,1,0
nonequilibrium,-1,0
keffiyeh,0,0
supernaturals,-1,-1
timberwork,0,0
fatless,0,0
learnings,0,1
deprecating,-1,-1
paternoster,0,0
fizzy,1,0
humaneness,1,0
nonadmitted,-1,-1
scandalise,-1,-1
dearest,1,1
palanquin,0,0
nystagmus,-1,0
piadina,0,1
gamescom,1,0
ornamentals,0,0
remoting,-1,0
tzitzit,0,0
misprison,-1,-1
obeisance,0,0
amputated,-1,-1
complicate,-1,-1
depressurized,-1,-1
inlet,0,0
condtion,1,-1
choosy,-1,-1
sydd,1,0
mistargeted,-1,-1
coverer,0,0
fortepiano,1,0
pocketability,1,1
dogfish,0,0
situaton,-1,-1
reilly,0,0
headlocks,0,0
covered,1,1
outspokeness,-1,-1
scriptwriting,0,0
spellbook,-1,0
lenght,1,1
pending,-1,-1
contrail,-1,0
forcasted,1,0
piggybacked,-1,0
unacceptability,-1,-1
lionizes,-1,-1
flour,0,0
yada,-1,0
disfluency,-1,-1
spiker,1,0
flout,-1,-1
lionized,-1,-1
catchwords,0,0
joltingly,-1,0
besmirched,-1,-1
audiometry,-1,1
microeconomic,-1,0
puro,1,0
dossing,-1,0
playparks,0,1
ttorney,0,0
goldenrod,0,0
panang,0,1
fundraiser,0,0
tish,0,0
tisk,-1,-1
ceremoney,0,0
mirthful,1,1
décor,0,0
tiss,1,0
tist,1,0
keeshond,0,0
blacktop,0,0
mollifies,-1,-1
skulked,0,0
kommt,1,0
greedier,-1,-1
todeliver,1,1
divo,1,0
masterworks,0,0
naloxone,-1,0
completions,-1,1
staunching,-1,0
purslane,0,0
speciation,-1,0
coalesced,1,0
notifed,-1,0
grower,0,0
lobbied,-1,0
backhoes,0,0
firepower,1,0
sectional,0,1
ecash,1,0
periprosthetic,-1,-1
rehypothecation,-1,-1
farfromthinkin,0,1
praiseful,1,1
respects,1,1
unabated,1,-1
weedless,0,1
parasailing,0,0
derivatively,-1,-1
ejaculate,-1,0
skits,0,0
reformulate,-1,0
oleocanthal,-1,0
ironclads,0,0
impart,1,1
disapointed,-1,-1
solemnized,0,0
antiviolence,-1,0
dive,0,0
curium,-1,0
immunohistochemistry,-1,0
proviso,-1,1
conflicto,1,0
logistic,1,0
rowboat,0,0
southern,1,0
yoru,1,0
digitalis,-1,0
supercritical,0,0
enfranchise,-1,-1
dumpster,0,-1
implode,-1,-1
conflicts,-1,-1
anyhow,1,1
yore,1,0
eluting,-1,0
pixelate,-1,-1
anthropocentric,-1,-1
kipper,0,0
karva,0,0
appy,0,1
jousting,0,0
principalities,0,0
overthrow,-1,-1
streamyx,1,1
doshas,1,-1
carbetocin,1,0
protégés,1,0
conversation,-1,0
sweaterdress,0,0
feasibly,1,0
reweave,-1,-1
resettlers,0,-1
adrian,1,0
cruciferous,0,0
protégée,1,0
restaurants,0,0
cratic,-1,-1
boondoggle,-1,-1
tayong,1,0
blanketed,1,0
renna,1,0
dumbstruck,-1,1
oocyst,-1,0
neurosensory,-1,1
ovenbird,0,0
unaware,-1,-1
appr,1,0
skillsets,1,1
overcorrecting,-1,-1
trafficable,-1,1
uninfested,0,0
iodixanol,-1,0
endemic,-1,-1
synchronously,1,1
overbred,0,-1
anadromous,0,0
salient,1,-1
weka,0,0
intention,1,1
overdraft,-1,0
galley,-1,0
grantor,1,0
annotation,1,0
galled,-1,-1
dicked,-1,-1
donts,0,0
weks,0,1
facedly,-1,0
polygyny,-1,-1
expressionists,1,0
declarants,-1,0
progra,1,0
cellulostic,0,0
іn,1,0
earthshaking,-1,1
tefillos,0,0
vomited,-1,-1
doomed,-1,-1
amnestied,-1,0
mentionned,-1,1
deactivation,-1,0
valenki,0,-1
groomer,0,0
humphead,0,0
ironmaster,0,0
selction,0,1
myectomy,-1,0
іt,1,0
ensoulment,-1,0
nestedtypes,-1,0
amnesties,0,0
commence,1,1
supercheap,-1,-1
zanamivir,-1,0
recontamination,-1,-1
surreys,0,0
leaseholds,0,0
firesuits,0,0
behinds,-1,-1
ginawa,1,0
nonlicensed,0,-1
vocabularies,-1,0
richer,1,0
multisector,1,0
tragicomedies,-1,-1
purpura,-1,0
richen,1,1
eyecare,0,0
contolled,0,0
enticement,1,0
ukuleles,0,0
politcians,-1,-1
strippable,-1,0
cogitated,-1,-1
resultsof,-1,0
scrutineering,0,0
volcanologist,0,0
normothermia,-1,0
lateness,-1,-1
powerpole,0,0
gabbers,-1,0
phytoplankton,0,0
parrying,1,0
beatin,-1,1
peform,1,1
andfor,1,-1
anesthesiologists,0,0
fissionable,-1,0
checksums,-1,0
muezzin,0,0
agronomy,0,0
goodies,0,0
civilianization,0,0
batched,0,0
charitybuzz,1,0
arraigning,0,0
diskectomy,-1,0
fractionalized,-1,-1
forclosures,-1,-1
wettable,-1,0
prismatic,-1,0
separate,-1,0
aircrash,-1,0
curvilinear,1,0
bagel,0,0
verantwortlich,1,0
deadlier,-1,-1
ahold,-1,0
kontra,1,0
teleost,-1,0
zenana,0,0
adenoidectomy,-1,-1
wreckless,-1,-1
skittled,0,1
ultracheap,0,-1
plantocracy,-1,-1
inflationistas,-1,-1
monthsof,0,0
firecrackers,0,-1
frontman,0,0
siphon,0,0
filch,0,0
biologic,-1,0
quartely,-1,0
fortieth,1,0
highschool,0,0
weeper,-1,0
honorman,0,0
palatte,0,1
nehmen,1,0
scarifies,1,1
archiving,1,0
fies,1,0
fayres,0,0
disembowelled,-1,-1
fick,1,1
knobkerrie,0,0
loges,0,0
cloaked,-1,0
michel,1,0
embalmers,0,0
entrepôt,0,0
superferries,0,0
fied,1,0
macaroon,0,0
fief,0,0
takbir,0,0
smirked,-1,0
preconfigure,-1,-1
futu,1,0
colorations,0,0
murtis,0,0
mistook,-1,-1
swotty,-1,1
burgled,-1,-1
masjids,0,0
superimposes,-1,0
holic,1,1
wanting,1,-1
mielies,0,0
seaweed,0,0
superimposed,-1,0
coastward,0,0
chicken,0,0
debat,1,-1
inquisitional,-1,-1
debate,-1,-1
moer,-1,0
shiznit,-1,1
deuce,0,0
craziness,1,0
syndicalist,-1,0
badi,1,0
storekeeper,0,0
cache,0,0
transmits,1,0
trichloramine,-1,0
reminisce,1,0
syndicalism,-1,0
freeload,0,0
quidditch,0,0
repukes,-1,-1
allopathic,0,0
limpers,-1,0
gluttonous,1,-1
intercoolers,-1,0
planarians,-1,0
daydreamer,-1,-1
freetype,1,0
earbud,1,0
oned,1,0
oneg,0,1
canyons,0,0
reliabilities,1,1
plummy,1,1
flirting,-1,0
silat,0,0
watercolor,0,0
rockford,0,0
ophthalmology,0,0
ones,0,-1
sues,-1,-1
suer,1,-1
daydreamed,-1,0
myopathy,-1,0
dicas,1,0
oney,1,-1
thingamabob,-1,0
pasteurella,-1,0
suey,0,0
zigs,1,1
cryonic,0,0
homosexuals,-1,-1
viel,1,0
fico,1,1
trued,1,1
amex,-1,0
wincingly,-1,-1
vied,1,0
diastema,-1,0
jetways,0,0
jaime,1,0
weltanschauung,-1,0
owater,1,0
injur,-1,-1
proprietorship,0,0
vier,1,0
vies,1,0
viet,1,0
econometric,-1,0
trues,1,1
truer,-1,1
businees,0,1
yishuv,0,0
peopleto,0,0
bahala,1,0
birchwood,0,0
turbulent,-1,-1
roughies,1,1
awyers,-1,0
eusociality,-1,0
beserk,1,-1
recoiled,-1,-1
unfairly,-1,-1
gerrymander,-1,0
theuse,0,0
beetling,-1,0
cryptococcus,-1,0
mexicana,0,0
antiarrhythmic,-1,0
biofuel,0,0
softgels,0,0
unembedded,0,0
farmable,0,-1
mexicano,1,0
superb,1,1
mexicans,0,-1
nonmonetary,-1,-1
welled,-1,0
pisses,-1,-1
theta,-1,0
dollarization,-1,-1
supers,0,0
nonvoice,0,0
gooseneck,-1,0
froggie,0,0
dependancy,-1,-1
reexamining,-1,-1
disallowable,-1,-1
malassadas,0,0
homebred,1,0
gunships,0,0
mirch,0,0
zouk,0,0
huts,0,0
blubbing,-1,-1
neonatal,-1,0
neurophysiological,-1,0
bezoar,0,0
webdesign,1,0
spoil,1,0
glovesman,1,1
dependance,-1,0
abaft,1,0
foremen,0,0
declining,-1,-1
sponors,1,0
implicates,-1,-1
mujahedeens,0,-1
diverticuli,-1,-1
rickety,-1,-1
heterosexuality,-1,0
clogger,1,0
tollroad,0,-1
caracoles,0,0
diverticula,-1,0
postpaid,0,0
befuddlement,-1,0
hillslopes,0,0
grain,0,0
atleast,-1,1
grail,1,0
shipowning,0,0
tousle,1,0
acquiescing,-1,-1
clogged,-1,-1
anadditional,1,0
tahdiya,0,1
toxicologic,-1,-1
torments,-1,-1
birthdays,0,0
atacked,-1,0
charkhas,0,0
antioxidant,1,0
gamboled,0,1
sprinklered,0,1
uncaringly,-1,-1
rebirthing,-1,0
castanet,1,0
cryptids,-1,0
multip,0,1
worldly,1,1
phaseouts,-1,-1
rorters,-1,-1
stakeholding,-1,0
harborage,0,-1
unhappiness,-1,-1
softie,-1,-1
adulterers,-1,0
swingingest,0,0
taw,1,0
lettermen,1,1
reindeer,0,0
smurfing,0,0
subsectional,1,0
intimidates,-1,-1
peptidomimetic,-1,0
postoperatively,-1,1
transgressing,-1,0
enlarging,-1,0
